"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
3.784668,1.171875,1.019043,1,0,69,18,1,4
3.4731445,0.9301758,0.9975586,1,0,70,18,1,4
3.484375,0.47998047,1.0688477,1,0,71,19,1,4
3.390625,0.2265625,1.1430664,1,0,72,19,1,4
3.1274414,-0.084472656,1.0756836,1,0,73,19,1,4
2.7851562,-0.18603516,0.95214844,1,0,74,19,1,4
2.1381836,-0.4116211,0.9472656,1,0,75,19,1,4
1.331543,-0.47802734,1.2094727,1,0,76,19,1,4
0.5722656,-0.43603516,1.4824219,1,0,77,19,1,4
0.100097656,-0.47265625,1.5927734,1,0,78,19,1,4
-0.08935547,-0.49121094,1.3193359,1,0,79,19,1,4
-0.37890625,-0.21484375,1.1557617,1,0,80,19,1,4
-0.80566406,0.20898438,1.3027344,1,0,81,19,1,4
-1.0854492,0.68066406,1.6767578,1,0,82,19,1,4
-1.1088867,1.0478516,1.9414062,1,0,83,19,1,4
-0.8149414,1.0957031,1.9750977,1,0,84,19,1,4
-0.31152344,0.91064453,1.8530273,1,0,85,19,1,4
-0.0053710938,0.42578125,1.5683594,1,0,86,19,1,4
0.13867188,-0.18457031,1.5258789,1,0,87,19,1,4
0.1586914,-0.6459961,1.3535156,1,0,88,19,1,4
0.19335938,-1.081543,1.0830078,1,0,89,20,1,4
0.2734375,-1.1972656,0.8144531,1,0,90,20,1,4
0.4477539,-1.0883789,0.92578125,1,0,91,20,1,4
0.7167969,-0.54052734,2.5717773,1,0,92,20,1,4
1.1464844,-0.033691406,4.239746,1,0,93,20,1,4
1.4208984,0.16552734,2.4975586,1,0,94,20,1,4
3.6748047,-0.12988281,2.2192383,1,0,95,20,1,4
6.5249023,-2.0874023,0.89453125,1,0,96,20,1,4
5.0717773,0.07519531,1.5664062,1,0,97,20,1,4
3.7070312,1.4892578,2.1733398,1,0,98,20,1,4
4.947754,2.0454102,1.3344727,1,0,99,20,1,4
5.1660156,2.4916992,1.0981445,1,0,100,20,1,4
4.1411133,2.2666016,1.3393555,1,0,101,20,1,4
4.1308594,1.2358398,1.3408203,1,0,102,20,1,4
4.5390625,0.4716797,1.3139648,1,0,103,20,1,4
4.6191406,0.08496094,1.0307617,1,0,104,20,1,4
4.4746094,-0.20996094,0.9243164,1,0,105,20,1,4
